Event Index,UTC Timestamp,UTC Date,Post Processed,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,sound,hc_ans,sound_nc_1,sound_nc_3,sound_nc_2,sound_c_1,sound_c_2,sound_c_3,progress,answer
312,1517300106219,30/01/2018 08:15:06,,1517300242319,5,30/01/2018 13:17:22,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,147,2,Screen 2,Zone4,response_keyboard_single,5928.85999999987,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0029_SWT_LS_374_180298_0037_tChange_5271_ms.wav,,,,,,,,1,1
313,1517300107547,30/01/2018 08:15:07,,1517300243650,5,30/01/2018 13:17:23,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,148,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0017_SWT_LS_2843_152918_0016_tChange_5404_ms.wav,,,,,,,,1,1
314,1517300113527,30/01/2018 08:15:13,,1517300249616,5,30/01/2018 13:17:29,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,148,2,Screen 2,Zone4,response_keyboard_single,5955.695000000065,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0017_SWT_LS_2843_152918_0016_tChange_5404_ms.wav,,,,,,,,1,1
315,1517300114838,30/01/2018 08:15:14,,1517300250930,5,30/01/2018 13:17:30,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,149,1,Screen 1,fixation,fixation,1027.7120000100695,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0097_SWT_LS_2843_152918_0028_tChange_6076_ms.wav,,,,,,,,1,0
316,1517300124594,30/01/2018 08:15:24,,1517300260669,5,30/01/2018 13:17:40,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,149,2,Screen 2,Zone2,gonogo_audio,9737.615999998525,0,,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0097_SWT_LS_2843_152918_0028_tChange_6076_ms.wav,,,,,,,,1,0
317,1517300125922,30/01/2018 08:15:25,,1517300262009,5,30/01/2018 13:17:42,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,150,1,Screen 1,fixation,fixation,1040.9169999766164,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0007_SWT_LS_5456_62014_0012_tChange_6112_ms.wav,,,,,,,,1,1
318,1517300132689,30/01/2018 08:15:32,,1517300268769,5,30/01/2018 13:17:48,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,150,2,Screen 2,Zone4,response_keyboard_single,6748.094999999972,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0007_SWT_LS_5456_62014_0012_tChange_6112_ms.wav,,,,,,,,1,1
319,1517300134001,30/01/2018 08:15:34,,1517300270096,5,30/01/2018 13:17:50,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,151,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0010_SWT_LS_374_180299_0042_tChange_6411_ms.wav,,,,,,,,1,1
320,1517300141039,30/01/2018 08:15:41,,1517300277133,5,30/01/2018 13:17:57,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,151,2,Screen 2,Zone4,response_keyboard_single,7027.880000000121,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0010_SWT_LS_374_180299_0042_tChange_6411_ms.wav,,,,,,,,1,1
321,1517300142351,30/01/2018 08:15:42,,1517300278443,5,30/01/2018 13:17:58,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,152,1,Screen 1,fixation,fixation,1027.2039999836124,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0009_SWT_LS_7505_83618_0015_tChange_7703_ms.wav,,,,,,,,1,1
322,1517300150775,30/01/2018 08:15:50,,1517300286877,5,30/01/2018 13:18:06,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,152,2,Screen 2,Zone4,response_keyboard_single,8421.51000000001,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0009_SWT_LS_7505_83618_0015_tChange_7703_ms.wav,,,,,,,,1,1
323,1517300152111,30/01/2018 08:15:52,,1517300288199,5,30/01/2018 13:18:08,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,153,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0018_SWT_LS_374_180298_0037_tChange_5420_ms.wav,,,,,,,,1,1
324,1517300158619,30/01/2018 08:15:58,,1517300294714,5,30/01/2018 13:18:14,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,153,2,Screen 2,Zone4,response_keyboard_single,6503.39000000013,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0018_SWT_LS_374_180298_0037_tChange_5420_ms.wav,,,,,,,,1,1
325,1517300159954,30/01/2018 08:15:59,,1517300296043,5,30/01/2018 13:18:16,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,154,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0019_SWT_LS_7447_91187_0027_tChange_5412_ms.wav,,,,,,,,1,1
326,1517300165891,30/01/2018 08:16:05,,1517300301989,5,30/01/2018 13:18:21,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,154,2,Screen 2,Zone4,response_keyboard_single,5933.850000000093,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0019_SWT_LS_7447_91187_0027_tChange_5412_ms.wav,,,,,,,,1,1
327,1517300167222,30/01/2018 08:16:07,,1517300303319,5,30/01/2018 13:18:23,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,155,1,Screen 1,fixation,fixation,1039.8409999907017,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0001_SWT_LS_7447_91187_0030_tChange_5253_ms.wav,,,,,,,,1,1
328,1517300172922,30/01/2018 08:16:12,,1517300309019,5,30/01/2018 13:18:29,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,155,2,Screen 2,Zone4,response_keyboard_single,5688.480000000214,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0001_SWT_LS_7447_91187_0030_tChange_5253_ms.wav,,,,,,,,1,1
329,1517300174251,30/01/2018 08:16:14,,1517300310339,5,30/01/2018 13:18:30,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,156,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0028_SWT_LS_7447_91187_0005_tChange_5587_ms.wav,,,,,,,,1,1
330,1517300180549,30/01/2018 08:16:20,,1517300316637,5,30/01/2018 13:18:36,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,156,2,Screen 2,Zone4,response_keyboard_single,6289.1150000002235,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0028_SWT_LS_7447_91187_0005_tChange_5587_ms.wav,,,,,,,,1,1
331,1517300182738,30/01/2018 08:16:22,,1517300317954,5,30/01/2018 13:18:37,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,157,1,Screen 1,fixation,fixation,1028.621999983443,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0022_SWT_LS_374_180299_0042_tChange_5631_ms.wav,,,,,,,,1,1
332,1517300188082,30/01/2018 08:16:28,,1517300324169,5,30/01/2018 13:18:44,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,157,2,Screen 2,Zone4,response_keyboard_single,6205.464999999851,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0022_SWT_LS_374_180299_0042_tChange_5631_ms.wav,,,,,,,,1,1
333,1517300189401,30/01/2018 08:16:29,,1517300325490,5,30/01/2018 13:18:45,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,158,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0019_SWT_LS_2843_152918_0113_tChange_5397_ms.wav,,,,,,,,1,1
334,1517300195347,30/01/2018 08:16:35,,1517300331441,5,30/01/2018 13:18:51,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,158,2,Screen 2,Zone4,response_keyboard_single,5936.989999999991,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0019_SWT_LS_2843_152918_0113_tChange_5397_ms.wav,,,,,,,,1,1
335,1517300196662,30/01/2018 08:16:36,,1517300332755,5,30/01/2018 13:18:52,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,159,1,Screen 1,fixation,fixation,1028.5140000050887,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180298_0042_SWT_LS_5456_58161_0022_tChange_5267_ms.wav,,,,,,,,1,1
336,1517300202606,30/01/2018 08:16:42,,1517300338703,5,30/01/2018 13:18:58,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,159,2,Screen 2,Zone4,response_keyboard_single,5935.439999999944,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180298_0042_SWT_LS_5456_58161_0022_tChange_5267_ms.wav,,,,,,,,1,1
337,1517300203939,30/01/2018 08:16:43,,1517300340026,5,30/01/2018 13:19:00,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,160,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0029_SWT_LS_7505_258964_0019_tChange_6245_ms.wav,,,,,,,,1,1
338,1517300211436,30/01/2018 08:16:51,,1517300346680,5,30/01/2018 13:19:06,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,160,2,Screen 2,Zone4,response_keyboard_single,6644.399999999907,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0029_SWT_LS_7505_258964_0019_tChange_6245_ms.wav,,,,,,,,1,1
339,1517300212077,30/01/2018 08:16:52,,1517300348005,5,30/01/2018 13:19:08,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,161,1,Screen 1,fixation,fixation,1026.6739999933634,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180298_0009_SWT_LS_7447_91187_0009_tChange_7335_ms.wav,,,,,,,,1,1
340,1517300219403,30/01/2018 08:16:59,,1517300355496,5,30/01/2018 13:19:15,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,161,2,Screen 2,Zone4,response_keyboard_single,7480.024999999907,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180298_0009_SWT_LS_7447_91187_0009_tChange_7335_ms.wav,,,,,,,,1,1
341,1517300220741,30/01/2018 08:17:00,,1517300356826,5,30/01/2018 13:19:16,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,162,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258958_0009_SWT_LS_7505_83618_0010_tChange_5903_ms.wav,,,,,,,,1,0
342,1517300227120,30/01/2018 08:17:07,,1517300363212,5,30/01/2018 13:19:23,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,162,2,Screen 2,Zone4,response_keyboard_single,6375.885000000242,1,1,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258958_0009_SWT_LS_7505_83618_0010_tChange_5903_ms.wav,,,,,,,,1,0
343,1517300228432,30/01/2018 08:17:08,,1517300364533,5,30/01/2018 13:19:24,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,163,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0096_SWT_LS_7505_83618_0005_tChange_5821_ms.wav,,,,,,,,1,1
344,1517300235562,30/01/2018 08:17:15,,1517300371649,5,30/01/2018 13:19:31,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,163,2,Screen 2,Zone4,response_keyboard_single,7105.815000000177,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0096_SWT_LS_7505_83618_0005_tChange_5821_ms.wav,,,,,,,,1,1
345,1517300236867,30/01/2018 08:17:16,,1517300372965,5,30/01/2018 13:19:32,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,164,1,Screen 1,fixation,fixation,1029.0190000087023,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0035_SWT_LS_7447_91187_0005_tChange_6415_ms.wav,,,,,,,,1,1
346,1517300243749,30/01/2018 08:17:23,,1517300379834,5,30/01/2018 13:19:39,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,164,2,Screen 2,Zone4,response_keyboard_single,6858.7299999997485,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0035_SWT_LS_7447_91187_0005_tChange_6415_ms.wav,,,,,,,,1,1
347,1517300245065,30/01/2018 08:17:25,,1517300381153,5,30/01/2018 13:19:41,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,165,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180299_0031_SWT_LS_5456_62043_0022_tChange_5721_ms.wav,,,,,,,,1,1
348,1517300251837,30/01/2018 08:17:31,,1517300387907,5,30/01/2018 13:19:47,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,165,2,Screen 2,Zone4,response_keyboard_single,6741.3849999997765,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180299_0031_SWT_LS_5456_62043_0022_tChange_5721_ms.wav,,,,,,,,1,1
349,1517300253148,30/01/2018 08:17:33,,1517300389235,5,30/01/2018 13:19:49,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,166,1,Screen 1,fixation,fixation,1028.6710000073072,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0035_SWT_LS_7505_83618_0016_tChange_6261_ms.wav,,,,,,,,1,1
350,1517300260349,30/01/2018 08:17:40,,1517300396428,5,30/01/2018 13:19:56,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,166,2,Screen 2,Zone4,response_keyboard_single,7181.939999999944,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0035_SWT_LS_7505_83618_0016_tChange_6261_ms.wav,,,,,,,,1,1
351,1517300261662,30/01/2018 08:17:41,,1517300397756,5,30/01/2018 13:19:57,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,167,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0025_SWT_LS_374_180298_0010_tChange_6165_ms.wav,,,,,,,,1,1
352,1517300268501,30/01/2018 08:17:48,,1517300404426,5,30/01/2018 13:20:04,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,167,2,Screen 2,Zone4,response_keyboard_single,6658.72499999986,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0025_SWT_LS_374_180298_0010_tChange_6165_ms.wav,,,,,,,,1,1
353,1517300269641,30/01/2018 08:17:49,,1517300405752,5,30/01/2018 13:20:05,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,168,1,Screen 1,fixation,fixation,1027.7129999885801,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0011_SWT_LS_7505_258964_0019_tChange_7463_ms.wav,,,,,,,,1,0
354,1517300278135,30/01/2018 08:17:58,,1517300414237,5,30/01/2018 13:20:14,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,168,2,Screen 2,Zone4,response_keyboard_single,8473.805000000168,1,1,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0011_SWT_LS_7505_258964_0019_tChange_7463_ms.wav,,,,,,,,1,0
355,1517300279464,30/01/2018 08:17:59,,1517300415558,5,30/01/2018 13:20:15,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,169,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0055_SWT_LS_7447_91187_0061_tChange_5769_ms.wav,,,,,,,,1,0
356,1517300289477,30/01/2018 08:18:09,,1517300425186,5,30/01/2018 13:20:25,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,169,2,Screen 2,Zone2,gonogo_audio,9627.806000004057,0,,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0055_SWT_LS_7447_91187_0061_tChange_5769_ms.wav,,,,,,,,1,0
357,1517300313400,30/01/2018 08:18:33,,1517300449493,5,30/01/2018 13:20:49,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,3,1,Screen 1,Zone1,continue_button,23996.249999999767,,,0,1,0,,,,rt_test_v2,,,break,,,,,,,,,,
358,1517300314416,30/01/2018 08:18:34,,1517300450522,5,30/01/2018 13:20:50,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,170,1,Screen 1,fixation,fixation,1035.6770000071265,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0106_SWT_LS_7505_83618_0016_tChange_5674_ms.wav,,,,,,,,1,1
359,1517300320518,30/01/2018 08:18:40,,1517300456622,5,30/01/2018 13:20:56,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,170,2,Screen 2,Zone4,response_keyboard_single,6088.64000000013,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0106_SWT_LS_7505_83618_0016_tChange_5674_ms.wav,,,,,,,,1,1
360,1517300321830,30/01/2018 08:18:41,,1517300457943,5,30/01/2018 13:20:57,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,171,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0015_SWT_LS_7505_258958_0035_tChange_5260_ms.wav,,,,,,,,1,1
361,1517300327573,30/01/2018 08:18:47,,1517300463675,5,30/01/2018 13:21:03,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,171,2,Screen 2,Zone4,response_keyboard_single,5719.450000000186,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0015_SWT_LS_7505_258958_0035_tChange_5260_ms.wav,,,,,,,,1,1
362,1517300328885,30/01/2018 08:18:48,,1517300464992,5,30/01/2018 13:21:04,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,172,1,Screen 1,fixation,fixation,1029.4169999833684,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91186_0043_SWT_LS_7447_91186_0038_tChange_5355_ms.wav,,,,,,,,1,0
363,1517300334796,30/01/2018 08:18:54,,1517300470870,5,30/01/2018 13:21:10,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,172,2,Screen 2,Zone4,response_keyboard_single,5867.104999999981,1,1,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91186_0043_SWT_LS_7447_91186_0038_tChange_5355_ms.wav,,,,,,,,1,0
364,1517300336124,30/01/2018 08:18:56,,1517300472195,5,30/01/2018 13:21:12,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,173,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0005_SWT_LS_7447_91187_0030_tChange_6195_ms.wav,,,,,,,,1,1
365,1517300343176,30/01/2018 08:19:03,,1517300479269,5,30/01/2018 13:21:19,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,173,2,Screen 2,Zone4,response_keyboard_single,7061.810000000289,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0005_SWT_LS_7447_91187_0030_tChange_6195_ms.wav,,,,,,,,1,1
366,1517300344511,30/01/2018 08:19:04,,1517300480592,5,30/01/2018 13:21:20,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,174,1,Screen 1,fixation,fixation,1027.7510000159964,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0003_SWT_LS_374_180298_0037_tChange_5259_ms.wav,,,,,,,,1,1
367,1517300350295,30/01/2018 08:19:10,,1517300486375,5,30/01/2018 13:21:26,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,174,2,Screen 2,Zone4,response_keyboard_single,5772.655000000028,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0003_SWT_LS_374_180298_0037_tChange_5259_ms.wav,,,,,,,,1,1
368,1517300351613,30/01/2018 08:19:11,,1517300487696,5,30/01/2018 13:21:27,2349,5,task-o4po,,1147884,iisc_03,255313,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,175,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0012_SWT_LS_2843_152918_0058_tChange_5808_ms.wav,,,,,,,,1,0
